code_change_lines_sum.Time,code_change_lines_sum.name,code_change_lines_sum
2015-01-01,angular_angular,20095.0
2015-01-01,ankidroid_AnkiAndroid,-6.0
2015-01-01,ansible_ansible,5259.0
2015-01-01,apache_flink,51439.0
2015-01-01,apache_spark,196040.0
2015-01-01,ArduPilot_ardupilot,19698.0
2015-01-01,Automattic_jetpack,3284.0
2015-01-01,Azure_azurepowershell,152262.0
2015-01-01,Azure_azuresdkfornet,105699.0
2015-01-01,Azure_azuresdkforpython,10.0
2015-01-01,bitcoin_bitcoin,-70253.0
2015-01-01,ceph_ceph,140931.0
2015-01-01,CleverRaven_CataclysmDDA,101265.0
2015-01-01,cmssw_cmssw,444217.0
2015-01-01,cockroachdb_cockroach,6352.0
2015-01-01,darktableorg_darktable,34172.0
2015-01-01,DefinitelyTyped_DefinitelyTyped,26600.0
2015-01-01,directus_directus,-1648.0
2015-01-01,dotnet_aspnetcore,503.0
2015-01-01,dotnet_efcore,16259.0
2015-01-01,dotnet_roslyn,73.0
2015-01-01,elastic_elasticsearch,12724.0
2015-01-01,elastic_kibana,5865.0
2015-01-01,electron_electron,1605.0
2015-01-01,facebook_react,-37409.0
2015-01-01,getsentry_sentry,1159.0
2015-01-01,godotengine_godot,6797.0
2015-01-01,gradle_gradle,9047.0
2015-01-01,grafana_grafana,159.0
2015-01-01,homeassistant_core,2615.0
2015-01-01,Homebrew_homebrewcask,6344.0
2015-01-01,JetBrains_swot,231.0
2015-01-01,jitsi_jitsimeet,31.0
2015-01-01,jlord_patchwork,81887.0
2015-01-01,joomla_joomlacms,61166.0
2015-01-01,JuliaLang_julia,10303.0
2015-01-01,keycloak_keycloak,28297.0
2015-01-01,kubernetes_kubernetes,283083.0
2015-01-01,laravel_framework,15101.0
2015-01-01,magento_magento2,4833.0
2015-01-01,MarlinFirmware_Marlin,26058.0
2015-01-01,matplotlib_matplotlib,-1099.0
2015-01-01,matrixorg_synapse,11102.0
2015-01-01,microsoft_TypeScript,48578.0
2015-01-01,mrdoob_three.js,2537.0
2015-01-01,mui_materialui,2737.0
2015-01-01,neovim_neovim,639.0
2015-01-01,NixOS_nixpkgs,139392.0
2015-01-01,nodejs_node,91957.0
2015-01-01,obsproject_obsstudio,3106.0
2015-01-01,odoo_odoo,98687.0
2015-01-01,opencv_opencv,236190.0
2015-01-01,openhab_openhabaddons,12390.0
2015-01-01,openshift_openshiftdocs,7924.0
2015-01-01,openssl_openssl,109.0
2015-01-01,pandasdev_pandas,9233.0
2015-01-01,php_phpsrc,4901.0
2015-01-01,postmanlabs_postmanappsupport,23.0
2015-01-01,PrestaShop_PrestaShop,5944.0
2015-01-01,qbittorrent_qBittorrent,1679.0
2015-01-01,qgis_QGIS,4643.0
2015-01-01,qmk_qmk_firmware,-966.0
2015-01-01,rails_rails,34773.0
2015-01-01,rancher_rancher,15.0
2015-01-01,rapid7_metasploitframework,11032.0
2015-01-01,redis_redis,4123.0
2015-01-01,RPCS3_rpcs3,60114.0
2015-01-01,rstudio_rstudio,95000.0
2015-01-01,rustlang_rust,70028.0
2015-01-01,scikitlearn_scikitlearn,43089.0
2015-01-01,scipy_scipy,7835.0
2015-01-01,spack_spack,397.0
2015-01-01,symfony_symfony,-23678.0
2015-01-01,tgstation_tgstation,-15428.0
2015-01-01,woocommerce_woocommerce,3817.0
2015-01-01,xbmc_xbmc,112061.0
2015-02-01,angular_angular,76719.0
2015-02-01,ankidroid_AnkiAndroid,-1479.0
2015-02-01,ansible_ansible,14626.0
2015-02-01,apache_flink,56995.0
2015-02-01,apache_spark,92560.0
2015-02-01,ArduPilot_ardupilot,28248.0
2015-02-01,Automattic_jetpack,5452.0
2015-02-01,Azure_azurepowershell,130024.0
2015-02-01,Azure_azuresdkforjava,56.0
2015-02-01,Azure_azuresdkfornet,134928.0
2015-02-01,Azure_azuresdkforpython,3408.0
2015-02-01,bitcoin_bitcoin,30169.0
2015-02-01,ceph_ceph,48644.0
2015-02-01,CleverRaven_CataclysmDDA,101913.0
2015-02-01,cmssw_cmssw,519284.0
2015-02-01,cockroachdb_cockroach,128561.0
2015-02-01,darktableorg_darktable,-45923.0
2015-02-01,DefinitelyTyped_DefinitelyTyped,41984.0
2015-02-01,directus_directus,5101.0
2015-02-01,dotnet_aspnetcore,-2142.0
2015-02-01,dotnet_efcore,-36731.0
2015-02-01,dotnet_roslyn,49092.0
2015-02-01,elastic_elasticsearch,19526.0
2015-02-01,elastic_kibana,7839.0
2015-02-01,electron_electron,1127.0
2015-02-01,facebook_react,14507.0
2015-02-01,getsentry_sentry,2375.0
2015-02-01,godotengine_godot,40842.0
2015-02-01,golang_go,40.0
2015-02-01,gradle_gradle,7579.0
2015-02-01,grafana_grafana,1531.0
2015-02-01,grpc_grpc,6077.0
2015-02-01,homeassistant_core,611.0
2015-02-01,homeassistant_homeassistant.io,17.0
2015-02-01,Homebrew_homebrewcask,3171.0
2015-02-01,JetBrains_swot,1157.0
2015-02-01,jitsi_jitsimeet,2.0
2015-02-01,jlord_patchwork,-31874.0
2015-02-01,joomla_joomlacms,6365.0
2015-02-01,JuliaLang_julia,28605.0
2015-02-01,keycloak_keycloak,652472.0
2015-02-01,kubernetes_kubernetes,273714.0
2015-02-01,laravel_framework,7770.0
2015-02-01,magento_magento2,-1105.0
2015-02-01,MarlinFirmware_Marlin,7920.0
2015-02-01,matplotlib_matplotlib,46517.0
2015-02-01,matrixorg_synapse,7956.0
2015-02-01,microsoft_TypeScript,152631.0
2015-02-01,mrdoob_three.js,9828.0
2015-02-01,mui_materialui,-16558.0
2015-02-01,neovim_neovim,-10183.0
2015-02-01,NixOS_nixpkgs,47794.0
2015-02-01,nodejs_node,-7812.0
2015-02-01,obsproject_obsstudio,6079.0
2015-02-01,odoo_odoo,136996.0
2015-02-01,opencv_opencv,50325.0
2015-02-01,openhab_openhabaddons,10232.0
2015-02-01,openshift_openshiftdocs,-2159.0
2015-02-01,openssl_openssl,55.0
2015-02-01,pandasdev_pandas,4546.0
2015-02-01,php_phpsrc,8986.0
2015-02-01,postmanlabs_postmanappsupport,22.0
2015-02-01,PrestaShop_PrestaShop,4375.0
2015-02-01,qbittorrent_qBittorrent,3174.0
2015-02-01,qgis_QGIS,6643.0
2015-02-01,rails_rails,18881.0
2015-02-01,rancher_rancher,495.0
2015-02-01,rapid7_metasploitframework,-28849.0
2015-02-01,redis_redis,17025.0
2015-02-01,RPCS3_rpcs3,51108.0
2015-02-01,rstudio_rstudio,10398.0
2015-02-01,rustlang_rust,120967.0
2015-02-01,scikitlearn_scikitlearn,18339.0
2015-02-01,scipy_scipy,5855.0
2015-02-01,spack_spack,16627.0
2015-02-01,spyderide_spyder,5444.0
2015-02-01,symfony_symfony,8159.0
2015-02-01,tgstation_tgstation,23388.0
2015-02-01,woocommerce_woocommerce,894.0
2015-02-01,xbmc_xbmc,39970.0
2015-03-01,angular_angular,22381.0
2015-03-01,ankidroid_AnkiAndroid,3579.0
2015-03-01,ansible_ansible,4920.0
2015-03-01,apache_flink,66755.0
2015-03-01,apache_spark,353099.0
2015-03-01,ArduPilot_ardupilot,22640.0
2015-03-01,Automattic_jetpack,7820.0
2015-03-01,Azure_azurepowershell,455750.0
2015-03-01,Azure_azuresdkfornet,64304.0
2015-03-01,Azure_azuresdkforpython,4688.0
2015-03-01,bitcoin_bitcoin,44451.0
2015-03-01,ceph_ceph,59720.0
2015-03-01,CleverRaven_CataclysmDDA,185606.0
2015-03-01,cmssw_cmssw,610980.0
2015-03-01,cockroachdb_cockroach,22166.0
2015-03-01,cypressio_cypress,4.0
2015-03-01,darktableorg_darktable,4314.0
2015-03-01,DefinitelyTyped_DefinitelyTyped,82161.0
2015-03-01,directus_directus,685.0
2015-03-01,dotnet_aspnetcore,-7.0
2015-03-01,dotnet_AspNetCore.Docs,612.0
2015-03-01,dotnet_efcore,52682.0
2015-03-01,dotnet_roslyn,77360.0
2015-03-01,elastic_elasticsearch,13029.0
2015-03-01,elastic_kibana,12436.0
2015-03-01,electron_electron,2180.0
2015-03-01,facebook_react,126382.0
2015-03-01,facebook_reactnative,5973.0
2015-03-01,getsentry_sentry,533.0
2015-03-01,godotengine_godot,4437.0
2015-03-01,gradle_gradle,7941.0
2015-03-01,grafana_grafana,2652.0
2015-03-01,grpc_grpc,12294.0
2015-03-01,homeassistant_core,9221.0
2015-03-01,homeassistant_homeassistant.io,18.0
2015-03-01,Homebrew_homebrewcask,8827.0
2015-03-01,JetBrains_swot,1083.0
2015-03-01,jitsi_jitsimeet,506.0
2015-03-01,jlord_patchwork,-259620.0
2015-03-01,joomla_joomlacms,65444.0
2015-03-01,JuliaLang_julia,7098.0
2015-03-01,keycloak_keycloak,39795.0
2015-03-01,kubernetes_kubernetes,313486.0
2015-03-01,laravel_framework,25629.0
2015-03-01,magento_magento2,-10695.0
2015-03-01,MarlinFirmware_Marlin,141226.0
2015-03-01,matplotlib_matplotlib,35511.0
2015-03-01,matrixorg_synapse,4734.0
2015-03-01,microsoft_TypeScript,112646.0
2015-03-01,mrdoob_three.js,22999.0
2015-03-01,mui_materialui,52325.0
2015-03-01,neovim_neovim,3711.0
2015-03-01,NixOS_nixpkgs,37563.0
2015-03-01,nodejs_node,36517.0
2015-03-01,obsproject_obsstudio,20778.0
2015-03-01,odoo_odoo,64014.0
2015-03-01,opencv_opencv,108436.0
2015-03-01,openhab_openhabaddons,8855.0
2015-03-01,openshift_openshiftdocs,3430.0
2015-03-01,openssl_openssl,240.0
2015-03-01,pandasdev_pandas,32108.0
2015-03-01,php_phpsrc,9859.0
2015-03-01,PrestaShop_PrestaShop,6888.0
2015-03-01,qbittorrent_qBittorrent,-58943.0
2015-03-01,qgis_QGIS,30467.0
2015-03-01,qmk_qmk_firmware,2156.0
2015-03-01,rails_rails,14396.0
2015-03-01,rancher_rancher,89.0
2015-03-01,rapid7_metasploitframework,31810.0
2015-03-01,redis_redis,12088.0
2015-03-01,RPCS3_rpcs3,8253.0
2015-03-01,rstudio_rstudio,28606.0
2015-03-01,rustlang_rust,38423.0
2015-03-01,scikitlearn_scikitlearn,32531.0
2015-03-01,scipy_scipy,25784.0
2015-03-01,spack_spack,151.0
2015-03-01,spyderide_spyder,7031.0
2015-03-01,symfony_symfony,-5901.0
2015-03-01,systemd_systemd,14.0
2015-03-01,tgstation_tgstation,10225.0
2015-03-01,woocommerce_woocommerce,2590.0
2015-03-01,xbmc_xbmc,-278737.0
2015-04-01,angular_angular,113780.0
2015-04-01,ankidroid_AnkiAndroid,566.0
2015-04-01,ansible_ansible,13861.0
2015-04-01,apache_flink,9834.0
2015-04-01,apache_spark,286627.0
2015-04-01,ArduPilot_ardupilot,27719.0
2015-04-01,Automattic_jetpack,-73411.0
2015-04-01,Azure_azurepowershell,158170.0
2015-04-01,Azure_azuresdkforjava,29.0
2015-04-01,Azure_azuresdkfornet,170125.0
2015-04-01,Azure_azuresdkforpython,1626.0
2015-04-01,bitcoin_bitcoin,91254.0
2015-04-01,ceph_ceph,14742.0
2015-04-01,CleverRaven_CataclysmDDA,108771.0
2015-04-01,cmssw_cmssw,49272.0
2015-04-01,cockroachdb_cockroach,86363.0
2015-04-01,darktableorg_darktable,1256.0
2015-04-01,DefinitelyTyped_DefinitelyTyped,84996.0
2015-04-01,directus_directus,200.0
2015-04-01,dotnet_aspnetcore,75.0
2015-04-01,dotnet_AspNetCore.Docs,47904.0
2015-04-01,dotnet_efcore,24229.0
2015-04-01,dotnet_roslyn,74395.0
2015-04-01,elastic_elasticsearch,37828.0
2015-04-01,elastic_kibana,17999.0
2015-04-01,electron_electron,-4063.0
2015-04-01,facebook_react,7912.0
2015-04-01,facebook_reactnative,36789.0
2015-04-01,flutter_flutter,-6.0
2015-04-01,getsentry_sentry,1554.0
2015-04-01,godotengine_godot,28747.0
2015-04-01,golang_go,12.0
2015-04-01,gradle_gradle,2929.0
2015-04-01,grafana_grafana,208650.0
2015-04-01,grpc_grpc,-30615.0
2015-04-01,hashicorp_vault,804.0
2015-04-01,homeassistant_core,9014.0
2015-04-01,homeassistant_homeassistant.io,385.0
2015-04-01,Homebrew_homebrewcask,6015.0
2015-04-01,JetBrains_swot,1902.0
2015-04-01,jitsi_jitsimeet,2354.0
2015-04-01,jlord_patchwork,-87982.0
2015-04-01,joomla_joomlacms,21007.0
2015-04-01,JuliaLang_julia,-665.0
2015-04-01,keycloak_keycloak,167116.0
2015-04-01,kubernetes_kubernetes,502331.0
2015-04-01,laravel_framework,74554.0
2015-04-01,magento_magento2,486.0
2015-04-01,MarlinFirmware_Marlin,10857.0
2015-04-01,matplotlib_matplotlib,7159.0
2015-04-01,matrixorg_synapse,16655.0
2015-04-01,microsoft_TypeScript,28505.0
2015-04-01,mrdoob_three.js,19858.0
2015-04-01,mui_materialui,10691.0
2015-04-01,neovim_neovim,555.0
2015-04-01,NixOS_nixpkgs,66485.0
2015-04-01,nodejs_node,54769.0
2015-04-01,obsproject_obsstudio,247.0
2015-04-01,odoo_odoo,163207.0
2015-04-01,opencv_opencv,138249.0
2015-04-01,openhab_openhabaddons,45358.0
2015-04-01,openshift_openshiftdocs,3993.0
2015-04-01,openssl_openssl,1459.0
2015-04-01,pandasdev_pandas,16153.0
2015-04-01,php_phpsrc,13677.0
2015-04-01,PrestaShop_PrestaShop,6385.0
2015-04-01,qbittorrent_qBittorrent,5743.0
2015-04-01,qgis_QGIS,5021.0
2015-04-01,qmk_qmk_firmware,25836.0
2015-04-01,rails_rails,15671.0
2015-04-01,rancher_rancher,115.0
2015-04-01,rapid7_metasploitframework,24895.0
2015-04-01,redis_redis,57672.0
2015-04-01,RPCS3_rpcs3,145134.0
2015-04-01,rstudio_rstudio,12957.0
2015-04-01,rustlang_rust,-37809.0
2015-04-01,scikitlearn_scikitlearn,3895.0
2015-04-01,scipy_scipy,8759.0
2015-04-01,spack_spack,742.0
2015-04-01,spyderide_spyder,3262.0
2015-04-01,symfony_symfony,7750.0
2015-04-01,tgstation_tgstation,79228.0
2015-04-01,woocommerce_woocommerce,2155.0
2015-04-01,xbmc_xbmc,-10939.0
2015-05-01,angular_angular,19124.0
2015-05-01,ankidroid_AnkiAndroid,367.0
2015-05-01,ansible_ansible,8175.0
2015-05-01,apache_flink,51378.0
2015-05-01,apache_spark,220854.0
2015-05-01,ArduPilot_ardupilot,3367.0
2015-05-01,Automattic_jetpack,57505.0
2015-05-01,Azure_azurepowershell,318927.0
2015-05-01,Azure_azuresdkforjava,25.0
2015-05-01,Azure_azuresdkfornet,427781.0
2015-05-01,Azure_azuresdkforpython,2022.0
2015-05-01,bitcoin_bitcoin,41458.0
2015-05-01,ceph_ceph,22025.0
2015-05-01,CleverRaven_CataclysmDDA,105248.0
2015-05-01,cmssw_cmssw,328134.0
2015-05-01,cockroachdb_cockroach,66525.0
2015-05-01,darktableorg_darktable,19744.0
2015-05-01,DefinitelyTyped_DefinitelyTyped,140100.0
2015-05-01,directus_directus,2727.0
2015-05-01,dotnet_aspnetcore,4635.0
2015-05-01,dotnet_AspNetCore.Docs,437854.0
2015-05-01,dotnet_docs,8501.0
2015-05-01,dotnet_efcore,16606.0
2015-05-01,dotnet_roslyn,100655.0
2015-05-01,elastic_elasticsearch,50656.0
2015-05-01,elastic_kibana,17148.0
2015-05-01,electron_electron,9299.0
2015-05-01,facebook_react,1221.0
2015-05-01,facebook_reactnative,20158.0
2015-05-01,flutter_flutter,-4.0
2015-05-01,getsentry_sentry,113.0
2015-05-01,godotengine_godot,7871.0
2015-05-01,golang_go,48.0
2015-05-01,gradle_gradle,7163.0
2015-05-01,grafana_grafana,64301.0
2015-05-01,grpc_grpc,31228.0
2015-05-01,hashicorp_vault,37709.0
2015-05-01,homeassistant_core,41526.0
2015-05-01,homeassistant_homeassistant.io,680.0
2015-05-01,Homebrew_homebrewcask,5462.0
2015-05-01,JetBrains_swot,1378.0
2015-05-01,jlord_patchwork,-163364.0
2015-05-01,joomla_joomlacms,-38680.0
2015-05-01,JuliaLang_julia,15325.0
2015-05-01,keycloak_keycloak,60992.0
2015-05-01,kubernetes_kubernetes,-175910.0
2015-05-01,laravel_framework,25318.0
2015-05-01,magento_magento2,522.0
2015-05-01,MarlinFirmware_Marlin,740681.0
2015-05-01,matplotlib_matplotlib,9056.0
2015-05-01,matrixorg_synapse,2268.0
2015-05-01,microsoft_TypeScript,54079.0
2015-05-01,mrdoob_three.js,8531.0
2015-05-01,mui_materialui,4832.0
2015-05-01,neovim_neovim,3539.0
2015-05-01,NixOS_nixpkgs,101981.0
2015-05-01,nodejs_node,15485.0
2015-05-01,obsproject_obsstudio,3354.0
2015-05-01,odoo_odoo,20466.0
2015-05-01,opencv_opencv,124421.0
2015-05-01,openhab_openhabaddons,105747.0
2015-05-01,openshift_openshiftdocs,3322.0
2015-05-01,openssl_openssl,20771.0
2015-05-01,pandasdev_pandas,14046.0
2015-05-01,php_phpsrc,3618.0
2015-05-01,PrestaShop_PrestaShop,9826.0
2015-05-01,qbittorrent_qBittorrent,158.0
2015-05-01,qgis_QGIS,70309.0
2015-05-01,qmk_qmk_firmware,132.0
2015-05-01,rails_rails,14882.0
2015-05-01,rancher_rancher,136.0
2015-05-01,rapid7_metasploitframework,26353.0
2015-05-01,redis_redis,24618.0
2015-05-01,RocketChat_Rocket.Chat,2660.0
2015-05-01,RPCS3_rpcs3,55168.0
2015-05-01,rstudio_rstudio,6549.0
2015-05-01,rustlang_rust,58449.0
2015-05-01,scikitlearn_scikitlearn,16317.0
2015-05-01,scipy_scipy,15047.0
2015-05-01,spack_spack,1042.0
2015-05-01,spyderide_spyder,1137.0
2015-05-01,symfony_symfony,31380.0
2015-05-01,systemd_systemd,62.0
2015-05-01,tgstation_tgstation,7514.0
2015-05-01,Ultimaker_Cura,4.0
2015-05-01,woocommerce_woocommerce,11011.0
2015-05-01,xbmc_xbmc,7387.0
2015-06-01,angular_angular,30219.0
2015-06-01,ankidroid_AnkiAndroid,-4189.0
2015-06-01,ansible_ansible,12299.0
2015-06-01,antdesign_antdesign,3588.0
2015-06-01,apache_airflow,2068.0
2015-06-01,apache_flink,54737.0
2015-06-01,apache_spark,436397.0
2015-06-01,ArduPilot_ardupilot,7523.0
2015-06-01,Automattic_jetpack,62311.0
2015-06-01,Azure_azurepowershell,243522.0
2015-06-01,Azure_azuresdkfornet,95986.0
2015-06-01,Azure_azuresdkforpython,77390.0
2015-06-01,bitcoin_bitcoin,20306.0
2015-06-01,ceph_ceph,23728.0
2015-06-01,CleverRaven_CataclysmDDA,115855.0
2015-06-01,cmssw_cmssw,625480.0
2015-06-01,cockroachdb_cockroach,38358.0
2015-06-01,darktableorg_darktable,4455.0
2015-06-01,DefinitelyTyped_DefinitelyTyped,116273.0
2015-06-01,directus_directus,-76.0
2015-06-01,dotnet_aspnetcore,10416.0
2015-06-01,dotnet_AspNetCore.Docs,40200.0
2015-06-01,dotnet_docs,735.0
2015-06-01,dotnet_efcore,23826.0
2015-06-01,dotnet_roslyn,132283.0
2015-06-01,elastic_elasticsearch,102759.0
2015-06-01,elastic_kibana,5796.0
2015-06-01,electron_electron,15717.0
2015-06-01,facebook_react,3818.0
2015-06-01,facebook_reactnative,47794.0
2015-06-01,getsentry_sentry,160.0
2015-06-01,godotengine_godot,194566.0
2015-06-01,gradle_gradle,243.0
2015-06-01,grafana_grafana,79589.0
2015-06-01,grpc_grpc,84944.0
2015-06-01,hashicorp_vault,72598.0
2015-06-01,homeassistant_core,8829.0
2015-06-01,homeassistant_homeassistant.io,556.0
2015-06-01,Homebrew_homebrewcask,3500.0
2015-06-01,influxdata_telegraf,1200.0
2015-06-01,JetBrains_swot,737.0
2015-06-01,jitsi_jitsimeet,339.0
2015-06-01,jlord_patchwork,-116371.0
2015-06-01,joomla_joomlacms,50553.0
2015-06-01,JuliaLang_julia,42121.0
2015-06-01,keycloak_keycloak,19816.0
2015-06-01,kubernetes_kubernetes,511762.0
2015-06-01,laravel_framework,1980.0
2015-06-01,magento_magento2,1238.0
2015-06-01,MarlinFirmware_Marlin,-38071.0
2015-06-01,matplotlib_matplotlib,7445.0
2015-06-01,matrixorg_synapse,1516.0
2015-06-01,microsoft_TypeScript,83547.0
2015-06-01,mrdoob_three.js,100365.0
2015-06-01,mui_materialui,42202.0
2015-06-01,neovim_neovim,-5037.0
2015-06-01,NixOS_nixpkgs,37777.0
2015-06-01,nodejs_node,205332.0
2015-06-01,obsproject_obsstudio,240.0
2015-06-01,odoo_odoo,14355.0
2015-06-01,opencv_opencv,-171383.0
2015-06-01,openhab_openhabaddons,7272.0
2015-06-01,openshift_openshiftdocs,47190.0
2015-06-01,openssl_openssl,907.0
2015-06-01,pandasdev_pandas,12123.0
2015-06-01,php_phpsrc,74803.0
2015-06-01,PrestaShop_PrestaShop,19907.0
2015-06-01,qbittorrent_qBittorrent,13878.0
2015-06-01,qgis_QGIS,51079.0
2015-06-01,qmk_qmk_firmware,96.0
2015-06-01,rails_rails,6397.0
2015-06-01,rancher_rancher,25288.0
2015-06-01,rapid7_metasploitframework,41178.0
2015-06-01,redis_redis,-44075.0
2015-06-01,RocketChat_Rocket.Chat,8418.0
2015-06-01,RPCS3_rpcs3,1403.0
2015-06-01,rstudio_rstudio,9957.0
2015-06-01,rustlang_rust,27122.0
2015-06-01,scikitlearn_scikitlearn,75234.0
2015-06-01,scipy_scipy,2940.0
2015-06-01,spack_spack,2109.0
2015-06-01,spyderide_spyder,3773.0
2015-06-01,symfony_symfony,382.0
2015-06-01,systemd_systemd,-109722.0
2015-06-01,tgstation_tgstation,78820.0
2015-06-01,Ultimaker_Cura,21.0
2015-06-01,woocommerce_woocommerce,23825.0
2015-06-01,xbmc_xbmc,9840.0
2015-07-01,angular_angular,57690.0
2015-07-01,ankidroid_AnkiAndroid,-6040.0
2015-07-01,ansible_ansible,11686.0
2015-07-01,antdesign_antdesign,14055.0
2015-07-01,apache_airflow,4742.0
2015-07-01,apache_flink,43153.0
2015-07-01,apache_spark,215886.0
2015-07-01,apache_superset,507.0
2015-07-01,ArduPilot_ardupilot,-12332.0
2015-07-01,Automattic_jetpack,233.0
2015-07-01,Azure_azurepowershell,531056.0
2015-07-01,Azure_azuresdkforjava,12486.0
2015-07-01,Azure_azuresdkfornet,583814.0
2015-07-01,Azure_azuresdkforpython,59598.0
2015-07-01,bitcoin_bitcoin,38860.0
2015-07-01,ceph_ceph,145681.0
2015-07-01,CleverRaven_CataclysmDDA,110618.0
2015-07-01,cmssw_cmssw,1192711.0
2015-07-01,cockroachdb_cockroach,74098.0
2015-07-01,darktableorg_darktable,-21210.0
2015-07-01,DefinitelyTyped_DefinitelyTyped,291914.0
2015-07-01,directus_directus,983.0
2015-07-01,dotnet_aspnetcore,1845.0
2015-07-01,dotnet_AspNetCore.Docs,-249322.0
2015-07-01,dotnet_docs,179.0
2015-07-01,dotnet_efcore,29740.0
2015-07-01,dotnet_roslyn,57203.0
2015-07-01,elastic_elasticsearch,145619.0
2015-07-01,elastic_kibana,13774.0
2015-07-01,electron_electron,14036.0
2015-07-01,facebook_react,-29523.0
2015-07-01,facebook_reactnative,29987.0
2015-07-01,flutter_engine,-254422.0
2015-07-01,getsentry_sentry,2621.0
2015-07-01,godotengine_godot,109282.0
2015-07-01,gradle_gradle,481.0
2015-07-01,grafana_grafana,154709.0
2015-07-01,grpc_grpc,137925.0
2015-07-01,hashicorp_vault,8349.0
2015-07-01,homeassistant_core,-98521.0
2015-07-01,homeassistant_frontend,205.0
2015-07-01,homeassistant_homeassistant.io,68.0
2015-07-01,Homebrew_homebrewcask,3622.0
2015-07-01,influxdata_telegraf,9432.0
2015-07-01,JetBrains_swot,335.0
2015-07-01,jitsi_jitsimeet,576.0
2015-07-01,jlord_patchwork,-155793.0
2015-07-01,joomla_joomlacms,2228.0
2015-07-01,JuliaLang_julia,17609.0
2015-07-01,keycloak_keycloak,141488.0
2015-07-01,kubernetes_kubernetes,662935.0
2015-07-01,laravel_framework,3226.0
2015-07-01,magento_magento2,7813.0
2015-07-01,MarlinFirmware_Marlin,444.0
2015-07-01,matplotlib_matplotlib,19474.0
2015-07-01,matrixorg_synapse,4343.0
2015-07-01,microsoft_TypeScript,21967.0
2015-07-01,mrdoob_three.js,133877.0
2015-07-01,mui_materialui,74125.0
2015-07-01,neovim_neovim,1675.0
2015-07-01,NixOS_nixpkgs,43864.0
2015-07-01,nodejs_node,121592.0
2015-07-01,obsproject_obsstudio,3011.0
2015-07-01,odoo_odoo,-5775.0
2015-07-01,opencv_opencv,-66343.0
2015-07-01,openhab_openhabaddons,9236.0
2015-07-01,openshift_openshiftdocs,5573.0
2015-07-01,openssl_openssl,124.0
2015-07-01,pandasdev_pandas,19318.0
2015-07-01,php_phpsrc,-9586.0
2015-07-01,postmanlabs_postmanappsupport,23.0
2015-07-01,PrestaShop_PrestaShop,4203.0
2015-07-01,qbittorrent_qBittorrent,9583.0
2015-07-01,qgis_QGIS,11902.0
2015-07-01,qmk_qmk_firmware,32.0
2015-07-01,rails_rails,15817.0
2015-07-01,rancher_rancher,559.0
2015-07-01,rapid7_metasploitframework,27762.0
2015-07-01,redis_redis,14600.0
2015-07-01,RocketChat_Rocket.Chat,4928.0
2015-07-01,RPCS3_rpcs3,55824.0
2015-07-01,rstudio_rstudio,17550.0
2015-07-01,rustlang_rust,63463.0
2015-07-01,scikitlearn_scikitlearn,33857.0
2015-07-01,scipy_scipy,10301.0
2015-07-01,spack_spack,1430.0
2015-07-01,spyderide_spyder,20544.0
2015-07-01,symfony_symfony,10790.0
2015-07-01,systemd_systemd,-34483.0
2015-07-01,tgstation_tgstation,16091.0
2015-07-01,Ultimaker_Cura,-62975.0
2015-07-01,woocommerce_woocommerce,4010.0
2015-07-01,xbmc_xbmc,45074.0
2015-08-01,angular_angular,36743.0
2015-08-01,ankidroid_AnkiAndroid,1353.0
2015-08-01,ansible_ansible,10298.0
2015-08-01,antdesign_antdesign,81380.0
2015-08-01,apache_airflow,4316.0
2015-08-01,apache_flink,163409.0
2015-08-01,apache_spark,228455.0
2015-08-01,apache_superset,2660.0
2015-08-01,ArduPilot_ardupilot,28261.0
2015-08-01,Automattic_jetpack,12447.0
2015-08-01,Azure_azurepowershell,683413.0
2015-08-01,Azure_azurerestapispecs,42522.0
2015-08-01,Azure_azuresdkforjava,5797.0
2015-08-01,Azure_azuresdkfornet,170092.0
2015-08-01,Azure_azuresdkforpython,-105680.0
2015-08-01,bitcoin_bitcoin,6946.0
2015-08-01,ceph_ceph,54685.0
2015-08-01,CleverRaven_CataclysmDDA,50491.0
2015-08-01,cmssw_cmssw,1119682.0
2015-08-01,cockroachdb_cockroach,31526.0
2015-08-01,darktableorg_darktable,-8388.0
2015-08-01,DefinitelyTyped_DefinitelyTyped,225121.0
2015-08-01,directus_directus,3299.0
2015-08-01,dotnet_aspnetcore,379.0
2015-08-01,dotnet_AspNetCore.Docs,-50523.0
2015-08-01,dotnet_docs,1083.0
2015-08-01,dotnet_efcore,35314.0
2015-08-01,dotnet_roslyn,-55810.0
2015-08-01,elastic_elasticsearch,70308.0
2015-08-01,elastic_kibana,48887.0
2015-08-01,electron_electron,3332.0
2015-08-01,facebook_react,-7635.0
2015-08-01,facebook_reactnative,61990.0
2015-08-01,flutter_engine,-211677.0
2015-08-01,gentoo_gentoo,12979.0
2015-08-01,getsentry_sentry,12462.0
2015-08-01,godotengine_godot,68540.0
2015-08-01,golang_go,328.0
2015-08-01,gradle_gradle,8402.0
2015-08-01,grafana_grafana,14493.0
2015-08-01,grpc_grpc,356291.0
2015-08-01,hashicorp_vault,49148.0
2015-08-01,homeassistant_core,17080.0
2015-08-01,homeassistant_frontend,1242.0
2015-08-01,homeassistant_homeassistant.io,585.0
2015-08-01,Homebrew_homebrewcask,3788.0
2015-08-01,influxdata_telegraf,92948.0
