technical_fork.Time,technical_fork,technical_fork.name
2015-01-01,89.0,angular_angular
2015-01-01,6.0,ankidroid_AnkiAndroid
2015-01-01,122.0,ansible_ansible
2015-01-01,42.0,apache_flink
2015-01-01,261.0,apache_spark
2015-01-01,152.0,ArduPilot_ardupilot
2015-01-01,16.0,Automattic_jetpack
2015-01-01,25.0,Azure_azurepowershell
2015-01-01,7.0,Azure_azuresdkforjava
2015-01-01,21.0,Azure_azuresdkfornet
2015-01-01,4.0,Azure_azuresdkforpython
2015-01-01,108.0,bitcoin_bitcoin
2015-01-01,51.0,ceph_ceph
2015-01-01,35.0,CleverRaven_CataclysmDDA
2015-01-01,67.0,cmssw_cmssw
2015-01-01,20.0,cockroachdb_cockroach
2015-01-01,12.0,darktableorg_darktable
2015-01-01,147.0,DefinitelyTyped_DefinitelyTyped
2015-01-01,1.0,directus_directus
2015-01-01,48.0,dotnet_aspnetcore
2015-01-01,53.0,dotnet_efcore
2015-01-01,131.0,dotnet_roslyn
2015-01-01,158.0,elastic_elasticsearch
2015-01-01,74.0,elastic_kibana
2015-01-01,59.0,electron_electron
2015-01-01,227.0,facebook_react
2015-01-01,26.0,getsentry_sentry
2015-01-01,113.0,godotengine_godot
2015-01-01,119.0,golang_go
2015-01-01,34.0,gradle_gradle
2015-01-01,49.0,grafana_grafana
2015-01-01,15.0,homeassistant_core
2015-01-01,175.0,Homebrew_homebrewcask
2015-01-01,112.0,JetBrains_swot
2015-01-01,9.0,jitsi_jitsimeet
2015-01-01,419.0,jlord_patchwork
2015-01-01,61.0,joomla_joomlacms
2015-01-01,76.0,JuliaLang_julia
2015-01-01,16.0,keycloak_keycloak
2015-01-01,152.0,kubernetes_kubernetes
2015-01-01,179.0,laravel_framework
2015-01-01,100.0,magento_magento2
2015-01-01,120.0,MarlinFirmware_Marlin
2015-01-01,61.0,matplotlib_matplotlib
2015-01-01,1.0,matrixorg_synapse
2015-01-01,53.0,microsoft_TypeScript
2015-01-01,228.0,mrdoob_three.js
2015-01-01,100.0,mui_materialui
2015-01-01,54.0,neovim_neovim
2015-01-01,76.0,NixOS_nixpkgs
2015-01-01,258.0,nodejs_node
2015-01-01,29.0,obsproject_obsstudio
2015-01-01,183.0,odoo_odoo
2015-01-01,241.0,opencv_opencv
2015-01-01,47.0,openhab_openhabaddons
2015-01-01,35.0,openshift_openshiftdocs
2015-01-01,50.0,openssl_openssl
2015-01-01,74.0,pandasdev_pandas
2015-01-01,103.0,php_phpsrc
2015-01-01,12.0,postmanlabs_postmanappsupport
2015-01-01,61.0,PrestaShop_PrestaShop
2015-01-01,11.0,qbittorrent_qBittorrent
2015-01-01,21.0,qgis_QGIS
2015-01-01,7.0,qmk_qmk_firmware
2015-01-01,341.0,rails_rails
2015-01-01,6.0,rancher_rancher
2015-01-01,119.0,rapid7_metasploitframework
2015-01-01,154.0,redis_redis
2015-01-01,16.0,RPCS3_rpcs3
2015-01-01,6.0,rstudio_rstudio
2015-01-01,247.0,rustlang_rust
2015-01-01,209.0,scikitlearn_scikitlearn
2015-01-01,32.0,scipy_scipy
2015-01-01,2.0,spack_spack
2015-01-01,108.0,symfony_symfony
2015-01-01,58.0,tgstation_tgstation
2015-01-01,4.0,webcompat_webbugs
2015-01-01,53.0,woocommerce_woocommerce
2015-01-01,106.0,xbmc_xbmc
2015-02-01,102.0,angular_angular
2015-02-01,21.0,ankidroid_AnkiAndroid
2015-02-01,144.0,ansible_ansible
2015-02-01,28.0,apache_flink
2015-02-01,265.0,apache_spark
2015-02-01,163.0,ArduPilot_ardupilot
2015-02-01,18.0,Automattic_jetpack
2015-02-01,28.0,Azure_azurepowershell
2015-02-01,3.0,Azure_azuresdkforjava
2015-02-01,17.0,Azure_azuresdkfornet
2015-02-01,15.0,Azure_azuresdkforpython
2015-02-01,106.0,bitcoin_bitcoin
2015-02-01,31.0,ceph_ceph
2015-02-01,30.0,CleverRaven_CataclysmDDA
2015-02-01,55.0,cmssw_cmssw
2015-02-01,21.0,cockroachdb_cockroach
2015-02-01,12.0,darktableorg_darktable
2015-02-01,114.0,DefinitelyTyped_DefinitelyTyped
2015-02-01,60.0,dotnet_aspnetcore
2015-02-01,1.0,dotnet_AspNetCore.Docs
2015-02-01,45.0,dotnet_efcore
2015-02-01,159.0,dotnet_roslyn
2015-02-01,146.0,elastic_elasticsearch
2015-02-01,70.0,elastic_kibana
2015-02-01,50.0,electron_electron
2015-02-01,348.0,facebook_react
2015-02-01,17.0,getsentry_sentry
2015-02-01,75.0,godotengine_godot
2015-02-01,92.0,golang_go
2015-02-01,31.0,gradle_gradle
2015-02-01,60.0,grafana_grafana
2015-02-01,114.0,grpc_grpc
2015-02-01,11.0,homeassistant_core
2015-02-01,1.0,homeassistant_homeassistant.io
2015-02-01,156.0,Homebrew_homebrewcask
2015-02-01,94.0,JetBrains_swot
2015-02-01,10.0,jitsi_jitsimeet
2015-02-01,528.0,jlord_patchwork
2015-02-01,80.0,joomla_joomlacms
2015-02-01,48.0,JuliaLang_julia
2015-02-01,11.0,keycloak_keycloak
2015-02-01,158.0,kubernetes_kubernetes
2015-02-01,227.0,laravel_framework
2015-02-01,82.0,magento_magento2
2015-02-01,110.0,MarlinFirmware_Marlin
2015-02-01,74.0,matplotlib_matplotlib
2015-02-01,14.0,matrixorg_synapse
2015-02-01,38.0,microsoft_TypeScript
2015-02-01,204.0,mrdoob_three.js
2015-02-01,127.0,mui_materialui
2015-02-01,59.0,neovim_neovim
2015-02-01,76.0,NixOS_nixpkgs
2015-02-01,155.0,nodejs_node
2015-02-01,26.0,obsproject_obsstudio
2015-02-01,169.0,odoo_odoo
2015-02-01,243.0,opencv_opencv
2015-02-01,53.0,openhab_openhabaddons
2015-02-01,11.0,openshift_openshiftdocs
2015-02-01,43.0,openssl_openssl
2015-02-01,72.0,pandasdev_pandas
2015-02-01,109.0,php_phpsrc
2015-02-01,9.0,postmanlabs_postmanappsupport
2015-02-01,71.0,PrestaShop_PrestaShop
2015-02-01,17.0,qbittorrent_qBittorrent
2015-02-01,27.0,qgis_QGIS
2015-02-01,2.0,qmk_qmk_firmware
2015-02-01,304.0,rails_rails
2015-02-01,9.0,rancher_rancher
2015-02-01,123.0,rapid7_metasploitframework
2015-02-01,79.0,redis_redis
2015-02-01,13.0,RPCS3_rpcs3
2015-02-01,11.0,rstudio_rstudio
2015-02-01,137.0,rustlang_rust
2015-02-01,155.0,scikitlearn_scikitlearn
2015-02-01,39.0,scipy_scipy
2015-02-01,5.0,spack_spack
2015-02-01,25.0,spyderide_spyder
2015-02-01,138.0,symfony_symfony
2015-02-01,43.0,tgstation_tgstation
2015-02-01,59.0,woocommerce_woocommerce
2015-02-01,98.0,xbmc_xbmc
2015-03-01,1.0,AdguardTeam_AdguardFilters
2015-03-01,242.0,angular_angular
2015-03-01,22.0,ankidroid_AnkiAndroid
2015-03-01,176.0,ansible_ansible
2015-03-01,42.0,apache_flink
2015-03-01,388.0,apache_spark
2015-03-01,207.0,ArduPilot_ardupilot
2015-03-01,13.0,Automattic_jetpack
2015-03-01,37.0,Azure_azurepowershell
2015-03-01,5.0,Azure_azuresdkforjava
2015-03-01,17.0,Azure_azuresdkfornet
2015-03-01,9.0,Azure_azuresdkforpython
2015-03-01,123.0,bitcoin_bitcoin
2015-03-01,71.0,ceph_ceph
2015-03-01,42.0,CleverRaven_CataclysmDDA
2015-03-01,87.0,cmssw_cmssw
2015-03-01,34.0,cockroachdb_cockroach
2015-03-01,2.0,cypressio_cypress
2015-03-01,7.0,darktableorg_darktable
2015-03-01,177.0,DefinitelyTyped_DefinitelyTyped
2015-03-01,12.0,directus_directus
2015-03-01,87.0,dotnet_aspnetcore
2015-03-01,4.0,dotnet_AspNetCore.Docs
2015-03-01,64.0,dotnet_efcore
2015-03-01,109.0,dotnet_roslyn
2015-03-01,209.0,elastic_elasticsearch
2015-03-01,76.0,elastic_kibana
2015-03-01,78.0,electron_electron
2015-03-01,407.0,facebook_react
2015-03-01,868.0,facebook_reactnative
2015-03-01,1.0,flutter_flutter
2015-03-01,21.0,getsentry_sentry
2015-03-01,102.0,godotengine_godot
2015-03-01,120.0,golang_go
2015-03-01,46.0,gradle_gradle
2015-03-01,52.0,grafana_grafana
2015-03-01,184.0,grpc_grpc
2015-03-01,20.0,homeassistant_core
2015-03-01,1.0,homeassistant_homeassistant.io
2015-03-01,180.0,Homebrew_homebrewcask
2015-03-01,99.0,JetBrains_swot
2015-03-01,13.0,jitsi_jitsimeet
2015-03-01,569.0,jlord_patchwork
2015-03-01,85.0,joomla_joomlacms
2015-03-01,69.0,JuliaLang_julia
2015-03-01,16.0,keycloak_keycloak
2015-03-01,222.0,kubernetes_kubernetes
2015-03-01,187.0,laravel_framework
2015-03-01,69.0,magento_magento2
2015-03-01,100.0,MarlinFirmware_Marlin
2015-03-01,72.0,matplotlib_matplotlib
2015-03-01,3.0,matrixorg_synapse
2015-03-01,96.0,microsoft_TypeScript
2015-03-01,259.0,mrdoob_three.js
2015-03-01,147.0,mui_materialui
2015-03-01,93.0,neovim_neovim
2015-03-01,73.0,NixOS_nixpkgs
2015-03-01,139.0,nodejs_node
2015-03-01,30.0,obsproject_obsstudio
2015-03-01,170.0,odoo_odoo
2015-03-01,342.0,opencv_opencv
2015-03-01,67.0,openhab_openhabaddons
2015-03-01,3.0,openshift_openshiftdocs
2015-03-01,87.0,openssl_openssl
2015-03-01,79.0,pandasdev_pandas
2015-03-01,117.0,php_phpsrc
2015-03-01,17.0,postmanlabs_postmanappsupport
2015-03-01,105.0,PrestaShop_PrestaShop
2015-03-01,32.0,qbittorrent_qBittorrent
2015-03-01,29.0,qgis_QGIS
2015-03-01,10.0,qmk_qmk_firmware
2015-03-01,348.0,rails_rails
2015-03-01,15.0,rancher_rancher
2015-03-01,162.0,rapid7_metasploitframework
2015-03-01,138.0,redis_redis
2015-03-01,15.0,RPCS3_rpcs3
2015-03-01,13.0,rstudio_rstudio
2015-03-01,123.0,rustlang_rust
2015-03-01,249.0,scikitlearn_scikitlearn
2015-03-01,60.0,scipy_scipy
2015-03-01,5.0,spack_spack
2015-03-01,32.0,spyderide_spyder
2015-03-01,136.0,symfony_symfony
2015-03-01,1.0,systemd_systemd
2015-03-01,53.0,tgstation_tgstation
2015-03-01,1.0,webcompat_webbugs
2015-03-01,87.0,woocommerce_woocommerce
2015-03-01,92.0,xbmc_xbmc
2015-04-01,221.0,angular_angular
2015-04-01,12.0,ankidroid_AnkiAndroid
2015-04-01,193.0,ansible_ansible
2015-04-01,37.0,apache_flink
2015-04-01,408.0,apache_spark
2015-04-01,205.0,ArduPilot_ardupilot
2015-04-01,15.0,Automattic_jetpack
2015-04-01,21.0,Azure_azurepowershell
2015-04-01,7.0,Azure_azuresdkforjava
2015-04-01,26.0,Azure_azuresdkfornet
2015-04-01,17.0,Azure_azuresdkforpython
2015-04-01,103.0,bitcoin_bitcoin
2015-04-01,67.0,ceph_ceph
2015-04-01,19.0,CleverRaven_CataclysmDDA
2015-04-01,44.0,cmssw_cmssw
2015-04-01,27.0,cockroachdb_cockroach
2015-04-01,7.0,darktableorg_darktable
2015-04-01,178.0,DefinitelyTyped_DefinitelyTyped
2015-04-01,2.0,directus_directus
2015-04-01,96.0,dotnet_aspnetcore
2015-04-01,15.0,dotnet_AspNetCore.Docs
2015-04-01,40.0,dotnet_efcore
2015-04-01,113.0,dotnet_roslyn
2015-04-01,216.0,elastic_elasticsearch
2015-04-01,67.0,elastic_kibana
2015-04-01,177.0,electron_electron
2015-04-01,426.0,facebook_react
2015-04-01,624.0,facebook_reactnative
2015-04-01,2.0,flutter_flutter
2015-04-01,28.0,getsentry_sentry
2015-04-01,72.0,godotengine_godot
2015-04-01,129.0,golang_go
2015-04-01,38.0,gradle_gradle
2015-04-01,66.0,grafana_grafana
2015-04-01,56.0,grpc_grpc
2015-04-01,56.0,hashicorp_vault
2015-04-01,19.0,homeassistant_core
2015-04-01,3.0,homeassistant_homeassistant.io
2015-04-01,222.0,Homebrew_homebrewcask
2015-04-01,111.0,JetBrains_swot
2015-04-01,14.0,jitsi_jitsimeet
2015-04-01,591.0,jlord_patchwork
2015-04-01,49.0,joomla_joomlacms
2015-04-01,58.0,JuliaLang_julia
2015-04-01,15.0,keycloak_keycloak
2015-04-01,221.0,kubernetes_kubernetes
2015-04-01,170.0,laravel_framework
2015-04-01,68.0,magento_magento2
2015-04-01,114.0,MarlinFirmware_Marlin
2015-04-01,66.0,matplotlib_matplotlib
2015-04-01,2.0,matrixorg_synapse
2015-04-01,91.0,microsoft_TypeScript
2015-04-01,246.0,mrdoob_three.js
2015-04-01,129.0,mui_materialui
2015-04-01,59.0,neovim_neovim
2015-04-01,54.0,NixOS_nixpkgs
2015-04-01,104.0,nodejs_node
2015-04-01,32.0,obsproject_obsstudio
2015-04-01,193.0,odoo_odoo
2015-04-01,317.0,opencv_opencv
2015-04-01,42.0,openhab_openhabaddons
2015-04-01,8.0,openshift_openshiftdocs
2015-04-01,62.0,openssl_openssl
2015-04-01,109.0,pandasdev_pandas
2015-04-01,100.0,php_phpsrc
2015-04-01,15.0,postmanlabs_postmanappsupport
2015-04-01,85.0,PrestaShop_PrestaShop
2015-04-01,19.0,qbittorrent_qBittorrent
2015-04-01,19.0,qgis_QGIS
2015-04-01,3.0,qmk_qmk_firmware
2015-04-01,386.0,rails_rails
2015-04-01,18.0,rancher_rancher
2015-04-01,118.0,rapid7_metasploitframework
2015-04-01,184.0,redis_redis
2015-04-01,20.0,RPCS3_rpcs3
2015-04-01,9.0,rstudio_rstudio
2015-04-01,174.0,rustlang_rust
2015-04-01,274.0,scikitlearn_scikitlearn
2015-04-01,46.0,scipy_scipy
2015-04-01,2.0,spack_spack
2015-04-01,17.0,spyderide_spyder
2015-04-01,153.0,symfony_symfony
2015-04-01,1.0,systemd_systemd
2015-04-01,42.0,tgstation_tgstation
2015-04-01,76.0,woocommerce_woocommerce
2015-04-01,83.0,xbmc_xbmc
2015-05-01,183.0,angular_angular
2015-05-01,11.0,ankidroid_AnkiAndroid
2015-05-01,166.0,ansible_ansible
2015-05-01,58.0,apache_flink
2015-05-01,400.0,apache_spark
2015-05-01,197.0,ArduPilot_ardupilot
2015-05-01,15.0,Automattic_jetpack
2015-05-01,33.0,Azure_azurepowershell
2015-05-01,8.0,Azure_azuresdkforjava
2015-05-01,21.0,Azure_azuresdkfornet
2015-05-01,15.0,Azure_azuresdkforpython
2015-05-01,119.0,bitcoin_bitcoin
2015-05-01,44.0,ceph_ceph
2015-05-01,26.0,CleverRaven_CataclysmDDA
2015-05-01,50.0,cmssw_cmssw
2015-05-01,26.0,cockroachdb_cockroach
2015-05-01,13.0,darktableorg_darktable
2015-05-01,227.0,DefinitelyTyped_DefinitelyTyped
2015-05-01,7.0,directus_directus
2015-05-01,130.0,dotnet_aspnetcore
2015-05-01,67.0,dotnet_AspNetCore.Docs
2015-05-01,2.0,dotnet_docs
2015-05-01,61.0,dotnet_efcore
2015-05-01,91.0,dotnet_roslyn
2015-05-01,182.0,elastic_elasticsearch
2015-05-01,59.0,elastic_kibana
2015-05-01,260.0,electron_electron
2015-05-01,351.0,facebook_react
2015-05-01,304.0,facebook_reactnative
2015-05-01,164.0,flutter_flutter
2015-05-01,19.0,getsentry_sentry
2015-05-01,72.0,godotengine_godot
2015-05-01,117.0,golang_go
2015-05-01,37.0,gradle_gradle
2015-05-01,57.0,grafana_grafana
2015-05-01,35.0,grpc_grpc
2015-05-01,61.0,hashicorp_vault
2015-05-01,26.0,homeassistant_core
2015-05-01,1.0,homeassistant_homeassistant.io
2015-05-01,187.0,Homebrew_homebrewcask
2015-05-01,96.0,JetBrains_swot
2015-05-01,9.0,jitsi_jitsimeet
2015-05-01,655.0,jlord_patchwork
2015-05-01,53.0,joomla_joomlacms
2015-05-01,67.0,JuliaLang_julia
2015-05-01,19.0,keycloak_keycloak
2015-05-01,231.0,kubernetes_kubernetes
2015-05-01,179.0,laravel_framework
2015-05-01,81.0,magento_magento2
2015-05-01,89.0,MarlinFirmware_Marlin
2015-05-01,43.0,matplotlib_matplotlib
2015-05-01,5.0,matrixorg_synapse
2015-05-01,86.0,microsoft_TypeScript
2015-05-01,252.0,mrdoob_three.js
2015-05-01,153.0,mui_materialui
2015-05-01,69.0,neovim_neovim
2015-05-01,51.0,NixOS_nixpkgs
2015-05-01,115.0,nodejs_node
2015-05-01,30.0,obsproject_obsstudio
2015-05-01,160.0,odoo_odoo
2015-05-01,308.0,opencv_opencv
2015-05-01,53.0,openhab_openhabaddons
2015-05-01,15.0,openshift_openshiftdocs
2015-05-01,63.0,openssl_openssl
2015-05-01,79.0,pandasdev_pandas
2015-05-01,105.0,php_phpsrc
2015-05-01,24.0,postmanlabs_postmanappsupport
2015-05-01,71.0,PrestaShop_PrestaShop
2015-05-01,39.0,qbittorrent_qBittorrent
2015-05-01,27.0,qgis_QGIS
2015-05-01,4.0,qmk_qmk_firmware
2015-05-01,360.0,rails_rails
2015-05-01,13.0,rancher_rancher
2015-05-01,127.0,rapid7_metasploitframework
2015-05-01,150.0,redis_redis
2015-05-01,66.0,RocketChat_Rocket.Chat
2015-05-01,28.0,RPCS3_rpcs3
2015-05-01,11.0,rstudio_rstudio
2015-05-01,301.0,rustlang_rust
2015-05-01,284.0,scikitlearn_scikitlearn
2015-05-01,44.0,scipy_scipy
2015-05-01,5.0,spack_spack
2015-05-01,20.0,spyderide_spyder
2015-05-01,125.0,symfony_symfony
2015-05-01,2.0,systemd_systemd
2015-05-01,36.0,tgstation_tgstation
2015-05-01,1.0,Ultimaker_Cura
2015-05-01,72.0,woocommerce_woocommerce
2015-05-01,75.0,xbmc_xbmc
2015-06-01,196.0,angular_angular
2015-06-01,15.0,ankidroid_AnkiAndroid
2015-06-01,188.0,ansible_ansible
2015-06-01,3.0,antdesign_antdesign
2015-06-01,72.0,apache_airflow
2015-06-01,49.0,apache_flink
2015-06-01,469.0,apache_spark
2015-06-01,211.0,ArduPilot_ardupilot
2015-06-01,12.0,Automattic_jetpack
2015-06-01,32.0,Azure_azurepowershell
2015-06-01,3.0,Azure_azuresdkforjava
2015-06-01,26.0,Azure_azuresdkfornet
2015-06-01,10.0,Azure_azuresdkforpython
2015-06-01,93.0,bitcoin_bitcoin
2015-06-01,87.0,ceph_ceph
2015-06-01,33.0,CleverRaven_CataclysmDDA
2015-06-01,76.0,cmssw_cmssw
2015-06-01,85.0,cockroachdb_cockroach
2015-06-01,11.0,darktableorg_darktable
2015-06-01,245.0,DefinitelyTyped_DefinitelyTyped
2015-06-01,2.0,directus_directus
2015-06-01,76.0,dotnet_aspnetcore
2015-06-01,23.0,dotnet_AspNetCore.Docs
2015-06-01,3.0,dotnet_docs
2015-06-01,45.0,dotnet_efcore
2015-06-01,65.0,dotnet_roslyn
2015-06-01,203.0,elastic_elasticsearch
2015-06-01,71.0,elastic_kibana
2015-06-01,189.0,electron_electron
2015-06-01,317.0,facebook_react
2015-06-01,230.0,facebook_reactnative
2015-06-01,14.0,flutter_flutter
2015-06-01,20.0,getsentry_sentry
2015-06-01,58.0,godotengine_godot
2015-06-01,90.0,golang_go
2015-06-01,27.0,gradle_gradle
2015-06-01,70.0,grafana_grafana
2015-06-01,51.0,grpc_grpc
2015-06-01,28.0,hashicorp_vault
2015-06-01,18.0,homeassistant_core
2015-06-01,1.0,homeassistant_homeassistant.io
2015-06-01,189.0,Homebrew_homebrewcask
2015-06-01,23.0,influxdata_telegraf
2015-06-01,89.0,JetBrains_swot
2015-06-01,9.0,jitsi_jitsimeet
2015-06-01,694.0,jlord_patchwork
2015-06-01,51.0,joomla_joomlacms
2015-06-01,65.0,JuliaLang_julia
2015-06-01,28.0,keycloak_keycloak
2015-06-01,265.0,kubernetes_kubernetes
2015-06-01,218.0,laravel_framework
2015-06-01,71.0,magento_magento2
2015-06-01,79.0,MarlinFirmware_Marlin
2015-06-01,56.0,matplotlib_matplotlib
2015-06-01,4.0,matrixorg_synapse
2015-06-01,68.0,microsoft_TypeScript
2015-06-01,244.0,mrdoob_three.js
2015-06-01,207.0,mui_materialui
2015-06-01,58.0,neovim_neovim
2015-06-01,58.0,NixOS_nixpkgs
2015-06-01,77.0,nodejs_node
2015-06-01,27.0,obsproject_obsstudio
2015-06-01,212.0,odoo_odoo
2015-06-01,322.0,opencv_opencv
2015-06-01,56.0,openhab_openhabaddons
2015-06-01,12.0,openshift_openshiftdocs
2015-06-01,66.0,openssl_openssl
2015-06-01,84.0,pandasdev_pandas
2015-06-01,124.0,php_phpsrc
2015-06-01,10.0,postmanlabs_postmanappsupport
2015-06-01,69.0,PrestaShop_PrestaShop
2015-06-01,22.0,qbittorrent_qBittorrent
2015-06-01,36.0,qgis_QGIS
2015-06-01,8.0,qmk_qmk_firmware
2015-06-01,313.0,rails_rails
2015-06-01,23.0,rancher_rancher
2015-06-01,109.0,rapid7_metasploitframework
2015-06-01,152.0,redis_redis
2015-06-01,218.0,RocketChat_Rocket.Chat
2015-06-01,15.0,RPCS3_rpcs3
2015-06-01,14.0,rstudio_rstudio
2015-06-01,158.0,rustlang_rust
2015-06-01,243.0,scikitlearn_scikitlearn
2015-06-01,40.0,scipy_scipy
2015-06-01,4.0,spack_spack
2015-06-01,20.0,spyderide_spyder
2015-06-01,137.0,symfony_symfony
2015-06-01,99.0,systemd_systemd
2015-06-01,60.0,tgstation_tgstation
2015-06-01,9.0,Ultimaker_Cura
2015-06-01,1.0,webcompat_webbugs
2015-06-01,75.0,woocommerce_woocommerce
2015-06-01,75.0,xbmc_xbmc
2015-07-01,225.0,angular_angular
2015-07-01,11.0,ankidroid_AnkiAndroid
2015-07-01,186.0,ansible_ansible
2015-07-01,45.0,antdesign_antdesign
2015-07-01,39.0,apache_airflow
2015-07-01,50.0,apache_flink
2015-07-01,479.0,apache_spark
2015-07-01,3.0,apache_superset
2015-07-01,181.0,ArduPilot_ardupilot
2015-07-01,13.0,Automattic_jetpack
2015-07-01,32.0,Azure_azurepowershell
2015-07-01,3.0,Azure_azuresdkforjava
2015-07-01,22.0,Azure_azuresdkfornet
2015-07-01,4.0,Azure_azuresdkforpython
2015-07-01,136.0,bitcoin_bitcoin
2015-07-01,58.0,ceph_ceph
2015-07-01,26.0,CleverRaven_CataclysmDDA
2015-07-01,39.0,cmssw_cmssw
2015-07-01,42.0,cockroachdb_cockroach
2015-07-01,14.0,darktableorg_darktable
2015-07-01,280.0,DefinitelyTyped_DefinitelyTyped
2015-07-01,1.0,directus_directus
2015-07-01,75.0,dotnet_aspnetcore
2015-07-01,40.0,dotnet_AspNetCore.Docs
2015-07-01,3.0,dotnet_docs
2015-07-01,75.0,dotnet_efcore
2015-07-01,97.0,dotnet_roslyn
2015-07-01,206.0,elastic_elasticsearch
2015-07-01,68.0,elastic_kibana
2015-07-01,198.0,electron_electron
2015-07-01,356.0,facebook_react
2015-07-01,253.0,facebook_reactnative
2015-07-01,32.0,flutter_engine
2015-07-01,10.0,flutter_flutter
2015-07-01,1.0,gatsbyjs_gatsby
2015-07-01,20.0,getsentry_sentry
2015-07-01,57.0,godotengine_godot
2015-07-01,123.0,golang_go
2015-07-01,51.0,gradle_gradle
2015-07-01,60.0,grafana_grafana
2015-07-01,39.0,grpc_grpc
2015-07-01,51.0,hashicorp_vault
2015-07-01,17.0,homeassistant_core
2015-07-01,2.0,homeassistant_frontend
2015-07-01,2.0,homeassistant_homeassistant.io
2015-07-01,202.0,Homebrew_homebrewcask
2015-07-01,31.0,influxdata_telegraf
2015-07-01,46.0,JetBrains_swot
2015-07-01,20.0,jitsi_jitsimeet
2015-07-01,624.0,jlord_patchwork
2015-07-01,61.0,joomla_joomlacms
2015-07-01,68.0,JuliaLang_julia
2015-07-01,26.0,keycloak_keycloak
2015-07-01,332.0,kubernetes_kubernetes
2015-07-01,195.0,laravel_framework
2015-07-01,112.0,magento_magento2
2015-07-01,104.0,MarlinFirmware_Marlin
2015-07-01,69.0,matplotlib_matplotlib
2015-07-01,3.0,matrixorg_synapse
2015-07-01,76.0,microsoft_TypeScript
2015-07-01,234.0,mrdoob_three.js
2015-07-01,198.0,mui_materialui
2015-07-01,50.0,neovim_neovim
2015-07-01,56.0,NixOS_nixpkgs
2015-07-01,75.0,nodejs_node
2015-07-01,42.0,obsproject_obsstudio
2015-07-01,185.0,odoo_odoo
2015-07-01,273.0,opencv_opencv
2015-07-01,45.0,openhab_openhabaddons
2015-07-01,12.0,openshift_openshiftdocs
2015-07-01,74.0,openssl_openssl
2015-07-01,82.0,pandasdev_pandas
2015-07-01,128.0,php_phpsrc
2015-07-01,10.0,postmanlabs_postmanappsupport
2015-07-01,83.0,PrestaShop_PrestaShop
2015-07-01,16.0,qbittorrent_qBittorrent
2015-07-01,19.0,qgis_QGIS
2015-07-01,3.0,qmk_qmk_firmware
2015-07-01,308.0,rails_rails
2015-07-01,23.0,rancher_rancher
2015-07-01,131.0,rapid7_metasploitframework
2015-07-01,170.0,redis_redis
2015-07-01,94.0,RocketChat_Rocket.Chat
2015-07-01,20.0,RPCS3_rpcs3
2015-07-01,12.0,rstudio_rstudio
2015-07-01,130.0,rustlang_rust
2015-07-01,263.0,scikitlearn_scikitlearn
2015-07-01,47.0,scipy_scipy
2015-07-01,4.0,spack_spack
2015-07-01,17.0,spyderide_spyder
2015-07-01,130.0,symfony_symfony
2015-07-01,44.0,systemd_systemd
2015-07-01,51.0,tgstation_tgstation
2015-07-01,17.0,Ultimaker_Cura
2015-07-01,64.0,woocommerce_woocommerce
2015-07-01,85.0,xbmc_xbmc
2015-08-01,197.0,angular_angular
2015-08-01,12.0,ankidroid_AnkiAndroid
2015-08-01,170.0,ansible_ansible
2015-08-01,91.0,antdesign_antdesign
2015-08-01,36.0,apache_airflow
2015-08-01,52.0,apache_flink
2015-08-01,431.0,apache_spark
2015-08-01,4.0,apache_superset
2015-08-01,186.0,ArduPilot_ardupilot
2015-08-01,16.0,Automattic_jetpack
2015-08-01,31.0,Azure_azurepowershell
2015-08-01,14.0,Azure_azurerestapispecs
2015-08-01,17.0,Azure_azuresdkforjava
2015-08-01,15.0,Azure_azuresdkfornet
2015-08-01,6.0,Azure_azuresdkforpython
2015-08-01,114.0,bitcoin_bitcoin
2015-08-01,60.0,ceph_ceph
2015-08-01,34.0,CleverRaven_CataclysmDDA
2015-08-01,50.0,cmssw_cmssw
2015-08-01,29.0,cockroachdb_cockroach
2015-08-01,12.0,darktableorg_darktable
2015-08-01,284.0,DefinitelyTyped_DefinitelyTyped
2015-08-01,8.0,directus_directus
2015-08-01,65.0,dotnet_aspnetcore
2015-08-01,52.0,dotnet_AspNetCore.Docs
2015-08-01,4.0,dotnet_docs
2015-08-01,65.0,dotnet_efcore
2015-08-01,97.0,dotnet_roslyn
2015-08-01,177.0,elastic_elasticsearch
2015-08-01,64.0,elastic_kibana
2015-08-01,150.0,electron_electron
2015-08-01,341.0,facebook_react
2015-08-01,214.0,facebook_reactnative
2015-08-01,24.0,flutter_engine
2015-08-01,1.0,flutter_flutter
2015-08-01,48.0,gentoo_gentoo
2015-08-01,22.0,getsentry_sentry
2015-08-01,59.0,godotengine_godot
2015-08-01,164.0,golang_go
2015-08-01,45.0,gradle_gradle
2015-08-01,61.0,grafana_grafana
2015-08-01,38.0,grpc_grpc
2015-08-01,28.0,hashicorp_vault
2015-08-01,31.0,homeassistant_core
2015-08-01,2.0,homeassistant_frontend
2015-08-01,3.0,homeassistant_homeassistant.io
2015-08-01,178.0,Homebrew_homebrewcask
2015-08-01,18.0,influxdata_telegraf
2015-08-01,45.0,JetBrains_swot
2015-08-01,16.0,jitsi_jitsimeet
2015-08-01,801.0,jlord_patchwork
2015-08-01,59.0,joomla_joomlacms
2015-08-01,61.0,JuliaLang_julia
2015-08-01,21.0,keycloak_keycloak
